date,base_inc,base_prev,future3_excl,future3_incl,future7_excl,future7_incl,future14_excl,future14_incl
2023-10-05,149332.09178775313,149234.32691755693,468670.0878334825,478386.74621436954,944249.0716663311,1019441.9038226443,1909115.073488112,1933822.816908942
2023-10-06,145887.98896438774,149332.09178775313,543135.1125606775,468670.0878334825,1075145.371007848,944249.0716663311,1959427.2822833562,1909115.073488112
2023-10-07,150745.58525472702,145887.98896438774,432719.84037102165,543135.1125606775,983764.0948582663,1075145.371007848,1871315.5162412045,1959427.2822833562
2023-10-08,150288.97972366036,150745.58525472702,412446.91527428274,432719.84037102165,992283.690161651,983764.0948582663,1905223.0363407861,1871315.5162412045
2023-10-09,150666.12238721238,150288.97972366036,307176.3819215798,412446.91527428274,944408.9648114748,992283.690161651,1826460.1491196488,1905223.0363407861
2023-10-10,153279.66312954767,150666.12238721238,396301.2623214099,307176.3819215798,935040.629370799,944408.9648114748,1751004.9326271708,1826460.1491196488
2023-10-11,153004.35166752446,153279.66312954767,442708.9372499916,396301.2623214099,914380.9130862979,935040.629370799,1821019.1473332616,1751004.9326271708
2023-10-12,150506.06552648856,153004.35166752446,516704.7063288023,442708.9372499916,964866.0018217812,914380.9130862979,1885689.915380161,1821019.1473332616
2023-10-13,153397.91134905026,150506.06552648856,412398.7063643042,516704.7063288023,884281.9112755083,964866.0018217812,1918940.8993324838,1885689.915380161
2023-10-14,150621.40912236072,153397.91134905026,383996.3748835544,412398.7063643042,887551.4213829384,884281.9112755083,1973268.8867356502,1918940.8993324838
2023-10-15,150146.3488657058,150621.40912236072,334544.1381989296,383996.3748835544,912939.3461791351,887551.4213829384,1989097.7301834405,1973268.8867356502
2023-10-16,150433.05711974044,150146.3488657058,327633.4189318861,334544.1381989296,882051.1843081741,912939.3461791351,1973933.5711503534,1989097.7301834405
2023-10-17,150103.53966779893,150433.05711974044,345542.5442261191,327633.4189318861,815964.3032563719,882051.1843081741,2023063.3091451447,1973933.5711503534
2023-10-18,147800.31591490677,150103.53966779893,415879.44554663193,345542.5442261191,906638.2342469635,815964.3032563719,2212048.1435799133,2023063.3091451447
2023-10-19,146466.20804783146,147800.31591490677,464778.0506861564,415879.44554663193,920823.91355838,906638.2342469635,2249527.1047277017,2212048.1435799133
2023-10-20,147042.81124402376,146466.20804783146,410167.97939697,464778.0506861564,1034658.9880569752,920823.91355838,2274676.1667919094,2249527.1047277017
2023-10-21,148060.08569639732,147042.81124402376,312409.25675698795,410167.97939697,1085717.4653527117,1034658.9880569752,2213610.7759871157,2274676.1667919094
2023-10-22,148539.8468465348,148060.08569639732,328243.0262667579,312409.25675698795,1076158.3840043053,1085717.4653527117,2130648.8027105536,2213610.7759871157
