date,y,score,fold_id,model
2021-01-31,0,0.10017288363149521,0,extra
2021-02-01,0,0.17586078628097523,0,extra
2021-02-02,0,0.2413988755162462,0,extra
2021-02-03,0,0.08061906869131044,0,extra
2021-02-04,0,0.17002669962020556,0,extra
2021-02-05,0,0.21405161375894796,0,extra
2021-02-06,0,0.2992237177294557,0,extra
2021-02-07,0,0.18297981420995094,0,extra
2021-02-08,0,0.36983613560760864,0,extra
2021-02-09,0,0.49012994445165653,0,extra
2021-02-10,0,0.3822032762654722,0,extra
2021-02-11,0,0.308383333694761,0,extra
2021-02-12,0,0.3240117484936736,0,extra
2021-02-13,0,0.28447410199532525,0,extra
2021-02-14,0,0.3078642012966395,0,extra
2021-02-15,0,0.27144653204410335,0,extra
2021-02-16,0,0.33302609539181144,0,extra
2021-02-17,0,0.19590488768798045,0,extra
2021-02-18,0,0.22538030499450287,0,extra
2021-02-19,0,0.30195569446007153,0,extra
2021-02-20,0,0.5039423008325257,0,extra
2021-02-21,0,0.4907707259878906,0,extra
2021-02-22,0,0.5240330443073955,0,extra
2021-02-23,0,0.5698044234486208,0,extra
2021-02-24,0,0.5344823348387828,0,extra
2021-02-25,0,0.5041173721455146,0,extra
2021-02-26,0,0.5220842376916893,0,extra
2021-02-27,0,0.4972178850947274,0,extra
2021-02-28,0,0.45862343742651185,0,extra
2021-03-01,0,0.22890578063096365,0,extra
2021-03-02,0,0.13038768714281077,0,extra
2021-03-03,0,0.23844422904292534,0,extra
2021-03-04,0,0.37617633127637223,0,extra
2021-03-05,0,0.14463715348508305,0,extra
2021-03-06,0,0.15487993503275962,0,extra
2021-03-07,0,0.18898729180757926,0,extra
2021-03-08,0,0.3364018386226731,0,extra
2021-03-09,0,0.3355820190050281,0,extra
2021-03-10,0,0.3403155653773325,0,extra
2021-03-11,0,0.30356011807181876,0,extra
2021-03-12,0,0.32554739629520685,0,extra
2021-03-13,0,0.45948343573406797,0,extra
2021-03-14,0,0.4215767267938771,0,extra
2021-03-15,0,0.3491007502171422,0,extra
2021-03-16,0,0.3473244584379782,0,extra
2021-03-17,0,0.401974308352781,0,extra
2021-03-18,0,0.23601160845389899,0,extra
2021-03-19,0,0.16988738396242678,0,extra
2021-03-20,0,0.08487420383241077,0,extra
2021-03-21,0,0.15646271267485987,0,extra
2021-03-22,0,0.138391818307961,0,extra
2021-03-23,0,0.15597396154022158,0,extra
2021-03-24,0,0.13602456796972232,0,extra
2021-03-25,0,0.18438631781273387,0,extra
2021-03-26,0,0.2172748750447707,0,extra
2021-03-27,0,0.1895060797393132,0,extra
2021-03-28,1,0.3586253222016647,0,extra
2021-03-29,1,0.3057112084007709,0,extra
2021-03-30,1,0.32710157979513915,0,extra
2021-03-31,1,0.2839113885844711,0,extra
2021-04-01,0,0.20613283754274522,0,extra
2021-04-02,0,0.11205699751136956,0,extra
2021-04-03,0,0.06462146221932204,0,extra
2021-04-04,0,0.07722402100609792,0,extra
2021-04-05,0,0.0729207562185701,0,extra
2021-04-06,0,0.0778112095962044,0,extra
2021-04-07,0,0.10713093251855066,0,extra
2021-04-08,0,0.04287278879019886,0,extra
2021-04-09,0,0.12116194080568353,0,extra
2021-04-10,0,0.1661657752200984,0,extra
2021-04-11,0,0.23573574938440164,0,extra
2021-04-12,0,0.26806870992397236,0,extra
2021-04-13,0,0.259349176661226,0,extra
2021-04-14,0,0.344294602896913,0,extra
2021-04-15,0,0.36749169989811836,0,extra
2021-04-16,0,0.31338607671255153,0,extra
2021-04-17,0,0.19135317981891417,0,extra
2021-04-18,0,0.15699796868889598,0,extra
2021-04-19,0,0.281999584100045,0,extra
2021-04-20,0,0.3301839659417787,0,extra
2021-04-21,0,0.34110557401092884,0,extra
2021-04-22,0,0.49068865458402344,0,extra
2021-04-23,0,0.5670585683566379,0,extra
2021-04-24,0,0.5577161468149031,0,extra
2021-04-25,0,0.44535350436316434,0,extra
2021-04-26,0,0.47370810240889727,0,extra
2021-04-27,0,0.5203357619304587,0,extra
2021-04-28,1,0.48503313656824276,0,extra
2021-04-29,1,0.49917640127828755,0,extra
