date,target,score,threshold,fold_id,scope,model
2024-06-14,1,0.5110555978189745,0.6423699349896246,3,portable_comparable_merchant,extra_trees
2024-06-15,1,0.560068750581199,0.6423699349896246,3,portable_comparable_merchant,extra_trees
2024-06-16,1,0.4052718434950496,0.6423699349896246,3,portable_comparable_merchant,extra_trees
2024-06-17,1,0.43005536246540915,0.6423699349896246,3,portable_comparable_merchant,extra_trees
2024-06-18,1,0.4460020376698327,0.6423699349896246,3,portable_comparable_merchant,extra_trees
2024-06-19,1,0.39685224307553335,0.6423699349896246,3,portable_comparable_merchant,extra_trees
2024-06-20,1,0.4097165735246898,0.6423699349896246,3,portable_comparable_merchant,extra_trees
2024-06-21,1,0.4297227442056225,0.6423699349896246,3,portable_comparable_merchant,extra_trees
2024-06-22,0,0.41139616571762827,0.6423699349896246,3,portable_comparable_merchant,extra_trees
2024-06-23,0,0.12871185551040557,0.6423699349896246,3,portable_comparable_merchant,extra_trees
2024-06-24,0,0.0381286442608928,0.6423699349896246,3,portable_comparable_merchant,extra_trees
2024-06-25,0,0.06897624846475997,0.6423699349896246,3,portable_comparable_merchant,extra_trees
2024-06-26,0,0.16419083501498496,0.6423699349896246,3,portable_comparable_merchant,extra_trees
2024-06-27,0,0.02191886628864068,0.6423699349896246,3,portable_comparable_merchant,extra_trees
2024-06-28,0,0.024150249152389017,0.6423699349896246,3,portable_comparable_merchant,extra_trees
2024-06-29,0,0.022709160913845054,0.6423699349896246,3,portable_comparable_merchant,extra_trees
2024-06-30,0,0.026713310823736312,0.6423699349896246,3,portable_comparable_merchant,extra_trees
2024-07-08,0,0.5029260430067873,0.44767922633049145,4,portable_comparable_merchant,extra_trees
2024-07-09,0,0.5028809472715788,0.44767922633049145,4,portable_comparable_merchant,extra_trees
2024-07-10,0,0.39811665057339896,0.44767922633049145,4,portable_comparable_merchant,extra_trees
2024-07-11,0,0.6013288045250297,0.44767922633049145,4,portable_comparable_merchant,extra_trees
2024-07-12,0,0.5732498970554718,0.44767922633049145,4,portable_comparable_merchant,extra_trees
2024-07-13,0,0.5336139926737339,0.44767922633049145,4,portable_comparable_merchant,extra_trees
2024-07-14,1,0.5086629117918869,0.44767922633049145,4,portable_comparable_merchant,extra_trees
2024-07-15,1,0.47934126813143507,0.44767922633049145,4,portable_comparable_merchant,extra_trees
2024-07-16,0,0.5048989373707384,0.44767922633049145,4,portable_comparable_merchant,extra_trees
2024-07-17,1,0.47676928935650414,0.44767922633049145,4,portable_comparable_merchant,extra_trees
2024-07-18,1,0.42368008151045355,0.44767922633049145,4,portable_comparable_merchant,extra_trees
2024-07-19,0,0.47460884270604,0.44767922633049145,4,portable_comparable_merchant,extra_trees
2024-07-20,0,0.4832306989305177,0.44767922633049145,4,portable_comparable_merchant,extra_trees
2024-07-21,0,0.34667332922461175,0.44767922633049145,4,portable_comparable_merchant,extra_trees
2024-07-22,0,0.3365982022675212,0.44767922633049145,4,portable_comparable_merchant,extra_trees
2024-07-23,0,0.26021723455186613,0.44767922633049145,4,portable_comparable_merchant,extra_trees
2024-07-24,0,0.03788845880859498,0.44767922633049145,4,portable_comparable_merchant,extra_trees
2024-07-25,0,0.005116370200082835,0.44767922633049145,4,portable_comparable_merchant,extra_trees
2024-07-26,0,0.025998778913258865,0.44767922633049145,4,portable_comparable_merchant,extra_trees
2024-07-27,0,0.04983319957912135,0.44767922633049145,4,portable_comparable_merchant,extra_trees
2024-07-28,0,0.01164987782912334,0.44767922633049145,4,portable_comparable_merchant,extra_trees
2024-07-29,0,0.042739375433912485,0.44767922633049145,4,portable_comparable_merchant,extra_trees
2024-07-30,0,0.07128312681093874,0.44767922633049145,4,portable_comparable_merchant,extra_trees
2024-07-31,0,0.12004891699470023,0.44767922633049145,4,portable_comparable_merchant,extra_trees
2024-08-01,0,0.41945791473516014,0.44767922633049145,4,portable_comparable_merchant,extra_trees
2024-08-02,0,0.3928452320329736,0.44767922633049145,4,portable_comparable_merchant,extra_trees
2024-08-03,0,0.34944486013512566,0.44767922633049145,4,portable_comparable_merchant,extra_trees
2024-08-04,0,0.2597389826301438,0.44767922633049145,4,portable_comparable_merchant,extra_trees
2024-08-05,0,0.4107602699441993,0.44767922633049145,4,portable_comparable_merchant,extra_trees
2024-08-06,0,0.4194922405311512,0.44767922633049145,4,portable_comparable_merchant,extra_trees
2024-08-07,0,0.4114387500361214,0.44767922633049145,4,portable_comparable_merchant,extra_trees
2024-08-08,0,0.42247712358593276,0.44767922633049145,4,portable_comparable_merchant,extra_trees
2024-08-09,0,0.39631128497856805,0.44767922633049145,4,portable_comparable_merchant,extra_trees
2024-08-10,0,0.46235296518929336,0.44767922633049145,4,portable_comparable_merchant,extra_trees
2024-08-11,0,0.6278964714646849,0.44767922633049145,4,portable_comparable_merchant,extra_trees
2024-08-12,0,0.6321468684751451,0.44767922633049145,4,portable_comparable_merchant,extra_trees
2024-08-13,0,0.6186960092965124,0.44767922633049145,4,portable_comparable_merchant,extra_trees
2024-08-14,1,0.5649042397583548,0.44767922633049145,4,portable_comparable_merchant,extra_trees
2024-08-15,0,0.5578677479513473,0.44767922633049145,4,portable_comparable_merchant,extra_trees
2024-08-16,0,0.6497143439108781,0.44767922633049145,4,portable_comparable_merchant,extra_trees
2024-08-17,0,0.6361948856402723,0.44767922633049145,4,portable_comparable_merchant,extra_trees
2024-08-18,0,0.5656510244173052,0.44767922633049145,4,portable_comparable_merchant,extra_trees
2024-08-19,0,0.5906840385587598,0.44767922633049145,4,portable_comparable_merchant,extra_trees
