week_start,indicator,sector,city,value,week_end,source,data_status
2024-01-07,Value of Transactions Change %,Recreation and Culture,Total,-13.433076118081347,2024-01-13,Saudi Central Bank (SAMA) weekly POS via KAPSARC Data Portal,REAL_OFFICIAL_AGGREGATE
2024-01-07,Number of Transactions (In Thousand),Restaurants & Café,Total,56478.0,2024-01-13,Saudi Central Bank (SAMA) weekly POS via KAPSARC Data Portal,REAL_OFFICIAL_AGGREGATE
2024-01-07,Number of Transactions Change %,Restaurants & Café,Total,-1.444874882211287,2024-01-13,Saudi Central Bank (SAMA) weekly POS via KAPSARC Data Portal,REAL_OFFICIAL_AGGREGATE
2024-01-07,Value of Transactions (In Thousand SAR),Restaurants & Café,Total,2019463.0,2024-01-13,Saudi Central Bank (SAMA) weekly POS via KAPSARC Data Portal,REAL_OFFICIAL_AGGREGATE
2024-01-07,Value of Transactions Change %,Restaurants & Café,Total,1.418733204333238,2024-01-13,Saudi Central Bank (SAMA) weekly POS via KAPSARC Data Portal,REAL_OFFICIAL_AGGREGATE
2024-01-07,Number of Transactions (In Thousand),Telecommunication,Total,800.0,2024-01-13,Saudi Central Bank (SAMA) weekly POS via KAPSARC Data Portal,REAL_OFFICIAL_AGGREGATE
2024-01-07,Number of Transactions Change %,Telecommunication,Total,-9.502262443438914,2024-01-13,Saudi Central Bank (SAMA) weekly POS via KAPSARC Data Portal,REAL_OFFICIAL_AGGREGATE
2024-01-07,Value of Transactions (In Thousand SAR),Telecommunication,Total,96366.0,2024-01-13,Saudi Central Bank (SAMA) weekly POS via KAPSARC Data Portal,REAL_OFFICIAL_AGGREGATE
2024-01-07,Value of Transactions Change %,Telecommunication,Total,-15.157331267278265,2024-01-13,Saudi Central Bank (SAMA) weekly POS via KAPSARC Data Portal,REAL_OFFICIAL_AGGREGATE
2024-01-07,Number of Transactions (In Thousand),Total,Total,191673.0,2024-01-13,Saudi Central Bank (SAMA) weekly POS via KAPSARC Data Portal,REAL_OFFICIAL_AGGREGATE
2024-01-07,Number of Transactions Change %,Total,Total,-3.201809982172888,2024-01-13,Saudi Central Bank (SAMA) weekly POS via KAPSARC Data Portal,REAL_OFFICIAL_AGGREGATE
2024-01-07,Value of Transactions (In Thousand SAR),Total,Total,12347101.0,2024-01-13,Saudi Central Bank (SAMA) weekly POS via KAPSARC Data Portal,REAL_OFFICIAL_AGGREGATE
2024-01-07,Value of Transactions Change %,Total,Total,-7.814871197963836,2024-01-13,Saudi Central Bank (SAMA) weekly POS via KAPSARC Data Portal,REAL_OFFICIAL_AGGREGATE
2024-01-07,Number of Transactions (In Thousand),Transportation,Total,2721.0,2024-01-13,Saudi Central Bank (SAMA) weekly POS via KAPSARC Data Portal,REAL_OFFICIAL_AGGREGATE
2024-01-07,Number of Transactions Change %,Transportation,Total,-6.910708176530961,2024-01-13,Saudi Central Bank (SAMA) weekly POS via KAPSARC Data Portal,REAL_OFFICIAL_AGGREGATE
2024-01-07,Value of Transactions (In Thousand SAR),Transportation,Total,666444.0,2024-01-13,Saudi Central Bank (SAMA) weekly POS via KAPSARC Data Portal,REAL_OFFICIAL_AGGREGATE
2024-01-07,Value of Transactions Change %,Transportation,Total,-9.99327425118646,2024-01-13,Saudi Central Bank (SAMA) weekly POS via KAPSARC Data Portal,REAL_OFFICIAL_AGGREGATE
2024-01-14,Number of Transactions (In Thousand),Total,ABHA,2491.0,2024-01-20,Saudi Central Bank (SAMA) weekly POS via KAPSARC Data Portal,REAL_OFFICIAL_AGGREGATE
2024-01-14,Number of Transactions Change %,Total,ABHA,-0.3998400639744102,2024-01-20,Saudi Central Bank (SAMA) weekly POS via KAPSARC Data Portal,REAL_OFFICIAL_AGGREGATE
2024-01-14,Value of Transactions (In Thousand SAR),Total,ABHA,123662.0,2024-01-20,Saudi Central Bank (SAMA) weekly POS via KAPSARC Data Portal,REAL_OFFICIAL_AGGREGATE
2024-01-14,Value of Transactions Change %,Total,ABHA,-5.632502308402586,2024-01-20,Saudi Central Bank (SAMA) weekly POS via KAPSARC Data Portal,REAL_OFFICIAL_AGGREGATE
2024-01-14,Number of Transactions (In Thousand),Total,BURAIDAH,3938.0,2024-01-20,Saudi Central Bank (SAMA) weekly POS via KAPSARC Data Portal,REAL_OFFICIAL_AGGREGATE
2024-01-14,Number of Transactions Change %,Total,BURAIDAH,-11.286325749042575,2024-01-20,Saudi Central Bank (SAMA) weekly POS via KAPSARC Data Portal,REAL_OFFICIAL_AGGREGATE
2024-01-14,Value of Transactions (In Thousand SAR),Total,BURAIDAH,255774.0,2024-01-20,Saudi Central Bank (SAMA) weekly POS via KAPSARC Data Portal,REAL_OFFICIAL_AGGREGATE
2024-01-14,Value of Transactions Change %,Total,BURAIDAH,-11.531477311639392,2024-01-20,Saudi Central Bank (SAMA) weekly POS via KAPSARC Data Portal,REAL_OFFICIAL_AGGREGATE
2024-01-14,Number of Transactions (In Thousand),Total,DAMMAM,7269.0,2024-01-20,Saudi Central Bank (SAMA) weekly POS via KAPSARC Data Portal,REAL_OFFICIAL_AGGREGATE
2024-01-14,Number of Transactions Change %,Total,DAMMAM,-5.93944099378882,2024-01-20,Saudi Central Bank (SAMA) weekly POS via KAPSARC Data Portal,REAL_OFFICIAL_AGGREGATE
2024-01-14,Value of Transactions (In Thousand SAR),Total,DAMMAM,537509.0,2024-01-20,Saudi Central Bank (SAMA) weekly POS via KAPSARC Data Portal,REAL_OFFICIAL_AGGREGATE
2024-01-14,Value of Transactions Change %,Total,DAMMAM,-9.303377232575995,2024-01-20,Saudi Central Bank (SAMA) weekly POS via KAPSARC Data Portal,REAL_OFFICIAL_AGGREGATE
2024-01-14,Number of Transactions (In Thousand),Total,HAIL,2862.0,2024-01-20,Saudi Central Bank (SAMA) weekly POS via KAPSARC Data Portal,REAL_OFFICIAL_AGGREGATE
2024-01-14,Number of Transactions Change %,Total,HAIL,-14.922711058263973,2024-01-20,Saudi Central Bank (SAMA) weekly POS via KAPSARC Data Portal,REAL_OFFICIAL_AGGREGATE
2024-01-14,Value of Transactions (In Thousand SAR),Total,HAIL,156103.0,2024-01-20,Saudi Central Bank (SAMA) weekly POS via KAPSARC Data Portal,REAL_OFFICIAL_AGGREGATE
2024-01-14,Value of Transactions Change %,Total,HAIL,-20.27751675110312,2024-01-20,Saudi Central Bank (SAMA) weekly POS via KAPSARC Data Portal,REAL_OFFICIAL_AGGREGATE
2024-01-14,Number of Transactions (In Thousand),Total,JEDDAH,21120.0,2024-01-20,Saudi Central Bank (SAMA) weekly POS via KAPSARC Data Portal,REAL_OFFICIAL_AGGREGATE
2024-01-14,Number of Transactions Change %,Total,JEDDAH,-11.977994498624655,2024-01-20,Saudi Central Bank (SAMA) weekly POS via KAPSARC Data Portal,REAL_OFFICIAL_AGGREGATE
2024-01-14,Value of Transactions (In Thousand SAR),Total,JEDDAH,1537144.0,2024-01-20,Saudi Central Bank (SAMA) weekly POS via KAPSARC Data Portal,REAL_OFFICIAL_AGGREGATE
2024-01-14,Value of Transactions Change %,Total,JEDDAH,-15.724952452382478,2024-01-20,Saudi Central Bank (SAMA) weekly POS via KAPSARC Data Portal,REAL_OFFICIAL_AGGREGATE
2024-01-14,Number of Transactions (In Thousand),Total,KHOBAR,3961.0,2024-01-20,Saudi Central Bank (SAMA) weekly POS via KAPSARC Data Portal,REAL_OFFICIAL_AGGREGATE
2024-01-14,Number of Transactions Change %,Total,KHOBAR,-8.267716535433072,2024-01-20,Saudi Central Bank (SAMA) weekly POS via KAPSARC Data Portal,REAL_OFFICIAL_AGGREGATE
2024-01-14,Value of Transactions (In Thousand SAR),Total,KHOBAR,310120.0,2024-01-20,Saudi Central Bank (SAMA) weekly POS via KAPSARC Data Portal,REAL_OFFICIAL_AGGREGATE
2024-01-14,Value of Transactions Change %,Total,KHOBAR,-13.259212642472551,2024-01-20,Saudi Central Bank (SAMA) weekly POS via KAPSARC Data Portal,REAL_OFFICIAL_AGGREGATE
2024-01-14,Number of Transactions (In Thousand),Total,MADINA,7093.0,2024-01-20,Saudi Central Bank (SAMA) weekly POS via KAPSARC Data Portal,REAL_OFFICIAL_AGGREGATE
2024-01-14,Number of Transactions Change %,Total,MADINA,-15.790098539712693,2024-01-20,Saudi Central Bank (SAMA) weekly POS via KAPSARC Data Portal,REAL_OFFICIAL_AGGREGATE
2024-01-14,Value of Transactions (In Thousand SAR),Total,MADINA,419621.0,2024-01-20,Saudi Central Bank (SAMA) weekly POS via KAPSARC Data Portal,REAL_OFFICIAL_AGGREGATE
2024-01-14,Value of Transactions Change %,Total,MADINA,-20.94659640886424,2024-01-20,Saudi Central Bank (SAMA) weekly POS via KAPSARC Data Portal,REAL_OFFICIAL_AGGREGATE
2024-01-14,Number of Transactions (In Thousand),Total,MAKKAH,7332.0,2024-01-20,Saudi Central Bank (SAMA) weekly POS via KAPSARC Data Portal,REAL_OFFICIAL_AGGREGATE
2024-01-14,Number of Transactions Change %,Total,MAKKAH,-14.555413122013752,2024-01-20,Saudi Central Bank (SAMA) weekly POS via KAPSARC Data Portal,REAL_OFFICIAL_AGGREGATE
2024-01-14,Value of Transactions (In Thousand SAR),Total,MAKKAH,449774.0,2024-01-20,Saudi Central Bank (SAMA) weekly POS via KAPSARC Data Portal,REAL_OFFICIAL_AGGREGATE
2024-01-14,Value of Transactions Change %,Total,MAKKAH,-19.048904631289464,2024-01-20,Saudi Central Bank (SAMA) weekly POS via KAPSARC Data Portal,REAL_OFFICIAL_AGGREGATE
2024-01-14,Number of Transactions (In Thousand),Total,OTHER,58341.0,2024-01-20,Saudi Central Bank (SAMA) weekly POS via KAPSARC Data Portal,REAL_OFFICIAL_AGGREGATE
2024-01-14,Number of Transactions Change %,Total,OTHER,-10.864450284177718,2024-01-20,Saudi Central Bank (SAMA) weekly POS via KAPSARC Data Portal,REAL_OFFICIAL_AGGREGATE
2024-01-14,Value of Transactions (In Thousand SAR),Total,OTHER,2945735.0,2024-01-20,Saudi Central Bank (SAMA) weekly POS via KAPSARC Data Portal,REAL_OFFICIAL_AGGREGATE
2024-01-14,Value of Transactions Change %,Total,OTHER,-17.104398195831322,2024-01-20,Saudi Central Bank (SAMA) weekly POS via KAPSARC Data Portal,REAL_OFFICIAL_AGGREGATE
2024-01-14,Number of Transactions (In Thousand),Total,RIYADH,54819.0,2024-01-20,Saudi Central Bank (SAMA) weekly POS via KAPSARC Data Portal,REAL_OFFICIAL_AGGREGATE
2024-01-14,Number of Transactions Change %,Total,RIYADH,-7.143099125957043,2024-01-20,Saudi Central Bank (SAMA) weekly POS via KAPSARC Data Portal,REAL_OFFICIAL_AGGREGATE
2024-01-14,Value of Transactions (In Thousand SAR),Total,RIYADH,3682175.0,2024-01-20,Saudi Central Bank (SAMA) weekly POS via KAPSARC Data Portal,REAL_OFFICIAL_AGGREGATE
2024-01-14,Value of Transactions Change %,Total,RIYADH,-10.263977573396897,2024-01-20,Saudi Central Bank (SAMA) weekly POS via KAPSARC Data Portal,REAL_OFFICIAL_AGGREGATE
2024-01-14,Number of Transactions (In Thousand),Total,TABOUK,3598.0,2024-01-20,Saudi Central Bank (SAMA) weekly POS via KAPSARC Data Portal,REAL_OFFICIAL_AGGREGATE
2024-01-14,Number of Transactions Change %,Total,TABOUK,-6.228824602554079,2024-01-20,Saudi Central Bank (SAMA) weekly POS via KAPSARC Data Portal,REAL_OFFICIAL_AGGREGATE
2024-01-14,Value of Transactions (In Thousand SAR),Total,TABOUK,190077.0,2024-01-20,Saudi Central Bank (SAMA) weekly POS via KAPSARC Data Portal,REAL_OFFICIAL_AGGREGATE
2024-01-14,Value of Transactions Change %,Total,TABOUK,-11.053865483694356,2024-01-20,Saudi Central Bank (SAMA) weekly POS via KAPSARC Data Portal,REAL_OFFICIAL_AGGREGATE
2024-01-14,Number of Transactions (In Thousand),Beverage and Food,Total,41604.0,2024-01-20,Saudi Central Bank (SAMA) weekly POS via KAPSARC Data Portal,REAL_OFFICIAL_AGGREGATE
2024-01-14,Number of Transactions Change %,Beverage and Food,Total,-4.678550153507767,2024-01-20,Saudi Central Bank (SAMA) weekly POS via KAPSARC Data Portal,REAL_OFFICIAL_AGGREGATE
2024-01-14,Value of Transactions (In Thousand SAR),Beverage and Food,Total,1665378.0,2024-01-20,Saudi Central Bank (SAMA) weekly POS via KAPSARC Data Portal,REAL_OFFICIAL_AGGREGATE
2024-01-14,Value of Transactions Change %,Beverage and Food,Total,-9.220355317553071,2024-01-20,Saudi Central Bank (SAMA) weekly POS via KAPSARC Data Portal,REAL_OFFICIAL_AGGREGATE
2024-01-14,Number of Transactions (In Thousand),Clothing and Footwear,Total,4505.0,2024-01-20,Saudi Central Bank (SAMA) weekly POS via KAPSARC Data Portal,REAL_OFFICIAL_AGGREGATE
2024-01-14,Number of Transactions Change %,Clothing and Footwear,Total,-29.795854760791645,2024-01-20,Saudi Central Bank (SAMA) weekly POS via KAPSARC Data Portal,REAL_OFFICIAL_AGGREGATE
2024-01-14,Value of Transactions (In Thousand SAR),Clothing and Footwear,Total,563337.0,2024-01-20,Saudi Central Bank (SAMA) weekly POS via KAPSARC Data Portal,REAL_OFFICIAL_AGGREGATE
2024-01-14,Value of Transactions Change %,Clothing and Footwear,Total,-28.456875651662607,2024-01-20,Saudi Central Bank (SAMA) weekly POS via KAPSARC Data Portal,REAL_OFFICIAL_AGGREGATE
2024-01-14,Number of Transactions (In Thousand),Construction & Building Materials,Total,1395.0,2024-01-20,Saudi Central Bank (SAMA) weekly POS via KAPSARC Data Portal,REAL_OFFICIAL_AGGREGATE
2024-01-14,Number of Transactions Change %,Construction & Building Materials,Total,-10.231660231660232,2024-01-20,Saudi Central Bank (SAMA) weekly POS via KAPSARC Data Portal,REAL_OFFICIAL_AGGREGATE
2024-01-14,Value of Transactions (In Thousand SAR),Construction & Building Materials,Total,339819.0,2024-01-20,Saudi Central Bank (SAMA) weekly POS via KAPSARC Data Portal,REAL_OFFICIAL_AGGREGATE
2024-01-14,Value of Transactions Change %,Construction & Building Materials,Total,-2.24383592381314,2024-01-20,Saudi Central Bank (SAMA) weekly POS via KAPSARC Data Portal,REAL_OFFICIAL_AGGREGATE
2024-01-14,Number of Transactions (In Thousand),Education,Total,146.0,2024-01-20,Saudi Central Bank (SAMA) weekly POS via KAPSARC Data Portal,REAL_OFFICIAL_AGGREGATE
2024-01-14,Number of Transactions Change %,Education,Total,50.51546391752577,2024-01-20,Saudi Central Bank (SAMA) weekly POS via KAPSARC Data Portal,REAL_OFFICIAL_AGGREGATE
2024-01-14,Value of Transactions (In Thousand SAR),Education,Total,204308.0,2024-01-20,Saudi Central Bank (SAMA) weekly POS via KAPSARC Data Portal,REAL_OFFICIAL_AGGREGATE
2024-01-14,Value of Transactions Change %,Education,Total,109.85660873495212,2024-01-20,Saudi Central Bank (SAMA) weekly POS via KAPSARC Data Portal,REAL_OFFICIAL_AGGREGATE
2024-01-14,Number of Transactions (In Thousand),Electronic & Electric Devices,Total,908.0,2024-01-20,Saudi Central Bank (SAMA) weekly POS via KAPSARC Data Portal,REAL_OFFICIAL_AGGREGATE
2024-01-14,Number of Transactions Change %,Electronic & Electric Devices,Total,-11.673151750972762,2024-01-20,Saudi Central Bank (SAMA) weekly POS via KAPSARC Data Portal,REAL_OFFICIAL_AGGREGATE
2024-01-14,Value of Transactions (In Thousand SAR),Electronic & Electric Devices,Total,188874.0,2024-01-20,Saudi Central Bank (SAMA) weekly POS via KAPSARC Data Portal,REAL_OFFICIAL_AGGREGATE
2024-01-14,Value of Transactions Change %,Electronic & Electric Devices,Total,-5.429182292944517,2024-01-20,Saudi Central Bank (SAMA) weekly POS via KAPSARC Data Portal,REAL_OFFICIAL_AGGREGATE
2024-01-14,Number of Transactions (In Thousand),Furniture,Total,1008.0,2024-01-20,Saudi Central Bank (SAMA) weekly POS via KAPSARC Data Portal,REAL_OFFICIAL_AGGREGATE
2024-01-14,Number of Transactions Change %,Furniture,Total,-18.77518130539887,2024-01-20,Saudi Central Bank (SAMA) weekly POS via KAPSARC Data Portal,REAL_OFFICIAL_AGGREGATE
2024-01-14,Value of Transactions (In Thousand SAR),Furniture,Total,244944.0,2024-01-20,Saudi Central Bank (SAMA) weekly POS via KAPSARC Data Portal,REAL_OFFICIAL_AGGREGATE
2024-01-14,Value of Transactions Change %,Furniture,Total,-15.362314834331364,2024-01-20,Saudi Central Bank (SAMA) weekly POS via KAPSARC Data Portal,REAL_OFFICIAL_AGGREGATE
2024-01-14,Number of Transactions (In Thousand),Gas Stations,Total,13428.0,2024-01-20,Saudi Central Bank (SAMA) weekly POS via KAPSARC Data Portal,REAL_OFFICIAL_AGGREGATE
2024-01-14,Number of Transactions Change %,Gas Stations,Total,-6.808244846970643,2024-01-20,Saudi Central Bank (SAMA) weekly POS via KAPSARC Data Portal,REAL_OFFICIAL_AGGREGATE
2024-01-14,Value of Transactions (In Thousand SAR),Gas Stations,Total,733847.0,2024-01-20,Saudi Central Bank (SAMA) weekly POS via KAPSARC Data Portal,REAL_OFFICIAL_AGGREGATE
2024-01-14,Value of Transactions Change %,Gas Stations,Total,-11.818433068973803,2024-01-20,Saudi Central Bank (SAMA) weekly POS via KAPSARC Data Portal,REAL_OFFICIAL_AGGREGATE
2024-01-14,Number of Transactions (In Thousand),Health,Total,7366.0,2024-01-20,Saudi Central Bank (SAMA) weekly POS via KAPSARC Data Portal,REAL_OFFICIAL_AGGREGATE
2024-01-14,Number of Transactions Change %,Health,Total,-8.814062886853181,2024-01-20,Saudi Central Bank (SAMA) weekly POS via KAPSARC Data Portal,REAL_OFFICIAL_AGGREGATE
2024-01-14,Value of Transactions (In Thousand SAR),Health,Total,694442.0,2024-01-20,Saudi Central Bank (SAMA) weekly POS via KAPSARC Data Portal,REAL_OFFICIAL_AGGREGATE
2024-01-14,Value of Transactions Change %,Health,Total,-7.631511391734956,2024-01-20,Saudi Central Bank (SAMA) weekly POS via KAPSARC Data Portal,REAL_OFFICIAL_AGGREGATE
2024-01-14,Number of Transactions (In Thousand),Hotels,Total,637.0,2024-01-20,Saudi Central Bank (SAMA) weekly POS via KAPSARC Data Portal,REAL_OFFICIAL_AGGREGATE
2024-01-14,Number of Transactions Change %,Hotels,Total,-31.65236051502146,2024-01-20,Saudi Central Bank (SAMA) weekly POS via KAPSARC Data Portal,REAL_OFFICIAL_AGGREGATE
2024-01-14,Value of Transactions (In Thousand SAR),Hotels,Total,302796.0,2024-01-20,Saudi Central Bank (SAMA) weekly POS via KAPSARC Data Portal,REAL_OFFICIAL_AGGREGATE
2024-01-14,Value of Transactions Change %,Hotels,Total,-27.03077857356301,2024-01-20,Saudi Central Bank (SAMA) weekly POS via KAPSARC Data Portal,REAL_OFFICIAL_AGGREGATE
2024-01-14,Number of Transactions (In Thousand),Jewelry,Total,174.0,2024-01-20,Saudi Central Bank (SAMA) weekly POS via KAPSARC Data Portal,REAL_OFFICIAL_AGGREGATE
2024-01-14,Number of Transactions Change %,Jewelry,Total,-25.321888412017167,2024-01-20,Saudi Central Bank (SAMA) weekly POS via KAPSARC Data Portal,REAL_OFFICIAL_AGGREGATE
2024-01-14,Value of Transactions (In Thousand SAR),Jewelry,Total,191877.0,2024-01-20,Saudi Central Bank (SAMA) weekly POS via KAPSARC Data Portal,REAL_OFFICIAL_AGGREGATE
2024-01-14,Value of Transactions Change %,Jewelry,Total,-12.924086478244297,2024-01-20,Saudi Central Bank (SAMA) weekly POS via KAPSARC Data Portal,REAL_OFFICIAL_AGGREGATE
2024-01-14,Number of Transactions (In Thousand),Miscellaneous Goods and Services,Total,19799.0,2024-01-20,Saudi Central Bank (SAMA) weekly POS via KAPSARC Data Portal,REAL_OFFICIAL_AGGREGATE
2024-01-14,Number of Transactions Change %,Miscellaneous Goods and Services,Total,-12.44029718733416,2024-01-20,Saudi Central Bank (SAMA) weekly POS via KAPSARC Data Portal,REAL_OFFICIAL_AGGREGATE
2024-01-14,Value of Transactions (In Thousand SAR),Miscellaneous Goods and Services,Total,1261295.0,2024-01-20,Saudi Central Bank (SAMA) weekly POS via KAPSARC Data Portal,REAL_OFFICIAL_AGGREGATE
2024-01-14,Value of Transactions Change %,Miscellaneous Goods and Services,Total,-14.659387233973453,2024-01-20,Saudi Central Bank (SAMA) weekly POS via KAPSARC Data Portal,REAL_OFFICIAL_AGGREGATE
2024-01-14,Number of Transactions (In Thousand),Other,Total,24226.0,2024-01-20,Saudi Central Bank (SAMA) weekly POS via KAPSARC Data Portal,REAL_OFFICIAL_AGGREGATE
2024-01-14,Number of Transactions Change %,Other,Total,-11.46438621496181,2024-01-20,Saudi Central Bank (SAMA) weekly POS via KAPSARC Data Portal,REAL_OFFICIAL_AGGREGATE
2024-01-14,Value of Transactions (In Thousand SAR),Other,Total,1577990.0,2024-01-20,Saudi Central Bank (SAMA) weekly POS via KAPSARC Data Portal,REAL_OFFICIAL_AGGREGATE
2024-01-14,Value of Transactions Change %,Other,Total,-16.556986175763406,2024-01-20,Saudi Central Bank (SAMA) weekly POS via KAPSARC Data Portal,REAL_OFFICIAL_AGGREGATE
2024-01-14,Number of Transactions (In Thousand),Public Utilities,Total,1603.0,2024-01-20,Saudi Central Bank (SAMA) weekly POS via KAPSARC Data Portal,REAL_OFFICIAL_AGGREGATE
2024-01-14,Number of Transactions Change %,Public Utilities,Total,-5.982404692082112,2024-01-20,Saudi Central Bank (SAMA) weekly POS via KAPSARC Data Portal,REAL_OFFICIAL_AGGREGATE
2024-01-14,Value of Transactions (In Thousand SAR),Public Utilities,Total,107714.0,2024-01-20,Saudi Central Bank (SAMA) weekly POS via KAPSARC Data Portal,REAL_OFFICIAL_AGGREGATE
2024-01-14,Value of Transactions Change %,Public Utilities,Total,-9.712408110577448,2024-01-20,Saudi Central Bank (SAMA) weekly POS via KAPSARC Data Portal,REAL_OFFICIAL_AGGREGATE
2024-01-14,Number of Transactions (In Thousand),Recreation and Culture,Total,2217.0,2024-01-20,Saudi Central Bank (SAMA) weekly POS via KAPSARC Data Portal,REAL_OFFICIAL_AGGREGATE
2024-01-14,Number of Transactions Change %,Recreation and Culture,Total,-5.979643765903308,2024-01-20,Saudi Central Bank (SAMA) weekly POS via KAPSARC Data Portal,REAL_OFFICIAL_AGGREGATE
2024-01-14,Value of Transactions (In Thousand SAR),Recreation and Culture,Total,245039.0,2024-01-20,Saudi Central Bank (SAMA) weekly POS via KAPSARC Data Portal,REAL_OFFICIAL_AGGREGATE
2024-01-14,Value of Transactions Change %,Recreation and Culture,Total,-18.61981242361443,2024-01-20,Saudi Central Bank (SAMA) weekly POS via KAPSARC Data Portal,REAL_OFFICIAL_AGGREGATE
2024-01-14,Number of Transactions (In Thousand),Restaurants & Café,Total,50847.0,2024-01-20,Saudi Central Bank (SAMA) weekly POS via KAPSARC Data Portal,REAL_OFFICIAL_AGGREGATE
2024-01-14,Number of Transactions Change %,Restaurants & Café,Total,-9.970253904175078,2024-01-20,Saudi Central Bank (SAMA) weekly POS via KAPSARC Data Portal,REAL_OFFICIAL_AGGREGATE
2024-01-14,Value of Transactions (In Thousand SAR),Restaurants & Café,Total,1602436.0,2024-01-20,Saudi Central Bank (SAMA) weekly POS via KAPSARC Data Portal,REAL_OFFICIAL_AGGREGATE
2024-01-14,Value of Transactions Change %,Restaurants & Café,Total,-20.650390722682214,2024-01-20,Saudi Central Bank (SAMA) weekly POS via KAPSARC Data Portal,REAL_OFFICIAL_AGGREGATE
2024-01-14,Number of Transactions (In Thousand),Telecommunication,Total,670.0,2024-01-20,Saudi Central Bank (SAMA) weekly POS via KAPSARC Data Portal,REAL_OFFICIAL_AGGREGATE
2024-01-14,Number of Transactions Change %,Telecommunication,Total,-16.25,2024-01-20,Saudi Central Bank (SAMA) weekly POS via KAPSARC Data Portal,REAL_OFFICIAL_AGGREGATE
2024-01-14,Value of Transactions (In Thousand SAR),Telecommunication,Total,85838.0,2024-01-20,Saudi Central Bank (SAMA) weekly POS via KAPSARC Data Portal,REAL_OFFICIAL_AGGREGATE
2024-01-14,Value of Transactions Change %,Telecommunication,Total,-10.92501504680074,2024-01-20,Saudi Central Bank (SAMA) weekly POS via KAPSARC Data Portal,REAL_OFFICIAL_AGGREGATE
2024-01-14,Number of Transactions (In Thousand),Total,Total,172823.0,2024-01-20,Saudi Central Bank (SAMA) weekly POS via KAPSARC Data Portal,REAL_OFFICIAL_AGGREGATE
2024-01-14,Number of Transactions Change %,Total,Total,-9.834457644008284,2024-01-20,Saudi Central Bank (SAMA) weekly POS via KAPSARC Data Portal,REAL_OFFICIAL_AGGREGATE
2024-01-14,Value of Transactions (In Thousand SAR),Total,Total,10607691.0,2024-01-20,Saudi Central Bank (SAMA) weekly POS via KAPSARC Data Portal,REAL_OFFICIAL_AGGREGATE
2024-01-14,Value of Transactions Change %,Total,Total,-14.087598376331414,2024-01-20,Saudi Central Bank (SAMA) weekly POS via KAPSARC Data Portal,REAL_OFFICIAL_AGGREGATE
2024-01-14,Number of Transactions (In Thousand),Transportation,Total,2290.0,2024-01-20,Saudi Central Bank (SAMA) weekly POS via KAPSARC Data Portal,REAL_OFFICIAL_AGGREGATE
2024-01-14,Number of Transactions Change %,Transportation,Total,-15.839764792355751,2024-01-20,Saudi Central Bank (SAMA) weekly POS via KAPSARC Data Portal,REAL_OFFICIAL_AGGREGATE
2024-01-14,Value of Transactions (In Thousand SAR),Transportation,Total,597758.0,2024-01-20,Saudi Central Bank (SAMA) weekly POS via KAPSARC Data Portal,REAL_OFFICIAL_AGGREGATE
2024-01-14,Value of Transactions Change %,Transportation,Total,-10.306342318334323,2024-01-20,Saudi Central Bank (SAMA) weekly POS via KAPSARC Data Portal,REAL_OFFICIAL_AGGREGATE
2024-01-21,Number of Transactions (In Thousand),Total,ABHA,2643.0,2024-01-27,Saudi Central Bank (SAMA) weekly POS via KAPSARC Data Portal,REAL_OFFICIAL_AGGREGATE
2024-01-21,Number of Transactions Change %,Total,ABHA,6.101967081493377,2024-01-27,Saudi Central Bank (SAMA) weekly POS via KAPSARC Data Portal,REAL_OFFICIAL_AGGREGATE
2024-01-21,Value of Transactions (In Thousand SAR),Total,ABHA,133076.0,2024-01-27,Saudi Central Bank (SAMA) weekly POS via KAPSARC Data Portal,REAL_OFFICIAL_AGGREGATE
2024-01-21,Value of Transactions Change %,Total,ABHA,7.61268619300998,2024-01-27,Saudi Central Bank (SAMA) weekly POS via KAPSARC Data Portal,REAL_OFFICIAL_AGGREGATE
2024-01-21,Number of Transactions (In Thousand),Total,BURAIDAH,4107.0,2024-01-27,Saudi Central Bank (SAMA) weekly POS via KAPSARC Data Portal,REAL_OFFICIAL_AGGREGATE
2024-01-21,Number of Transactions Change %,Total,BURAIDAH,4.291518537328593,2024-01-27,Saudi Central Bank (SAMA) weekly POS via KAPSARC Data Portal,REAL_OFFICIAL_AGGREGATE
2024-01-21,Value of Transactions (In Thousand SAR),Total,BURAIDAH,264512.0,2024-01-27,Saudi Central Bank (SAMA) weekly POS via KAPSARC Data Portal,REAL_OFFICIAL_AGGREGATE
2024-01-21,Value of Transactions Change %,Total,BURAIDAH,3.416297199871761,2024-01-27,Saudi Central Bank (SAMA) weekly POS via KAPSARC Data Portal,REAL_OFFICIAL_AGGREGATE
2024-01-21,Number of Transactions (In Thousand),Total,DAMMAM,7461.0,2024-01-27,Saudi Central Bank (SAMA) weekly POS via KAPSARC Data Portal,REAL_OFFICIAL_AGGREGATE
2024-01-21,Number of Transactions Change %,Total,DAMMAM,2.6413536937680564,2024-01-27,Saudi Central Bank (SAMA) weekly POS via KAPSARC Data Portal,REAL_OFFICIAL_AGGREGATE
2024-01-21,Value of Transactions (In Thousand SAR),Total,DAMMAM,541017.0,2024-01-27,Saudi Central Bank (SAMA) weekly POS via KAPSARC Data Portal,REAL_OFFICIAL_AGGREGATE
