origin_week_start,sector,forecast_h1_week_start,forecast_h2_week_start,predicted_value_h1,predicted_value_h2,predicted_count_h1,predicted_count_h2,actual_value_h1,actual_value_h2,actual_count_h1,actual_count_h2,predicted_value_h1_index_52median,predicted_value_h2_index_52median,predicted_count_h1_index_52median,predicted_count_h2_index_52median,predicted_value_h1_change_vs_last,predicted_value_h2_change_vs_last,predicted_count_h1_change_vs_last,predicted_count_h2_change_vs_last
2024-02-04,Telecommunication,2024-02-11,2024-02-18,94260.75952669402,93164.63292014884,722.3418114280489,719.02565816547,96927.0,88718.0,766.0,729.0,0.9816988432032954,0.9702829981893899,1.0630490234408372,1.058168739022031,-0.03483653454538549,-0.04606009522389398,-0.060673847297725736,-0.06498614022695715
2024-02-04,Transportation,2024-02-11,2024-02-18,647641.8044456202,628998.3067228791,2466.4496652321436,2309.5363576209247,643506.0,617109.0,2550.0,2454.0,0.9492240483574986,0.9218989802991256,0.9702791759371139,0.9085508881278225,0.05326449356083218,0.02294444001834317,-0.027808567113857485,-0.08965851098899302
2024-02-11,Beverage and Food,2024-02-18,2024-02-25,1829542.3549249403,2060424.842940578,42674.1263971927,44923.38807883425,1787582.0,2722047.0,42886.0,47800.0,1.009096469995279,1.1364412690993508,1.018026083881644,1.071684055460817,-0.024152477819283202,0.09899640869787141,-0.044273893144774035,0.0061003802565284815
2024-02-11,Clothing and Footwear,2024-02-18,2024-02-25,701451.6374760763,889546.6058813937,5410.540179834663,7075.969996259539,798824.0,1181859.0,6223.0,8152.0,0.9139708909531833,1.1590531128377706,0.9718951284057236,1.271056223506294,-0.03044644353730208,0.22954032650760237,-0.009784008082967977,0.295016470764923
2024-02-11,Construction & Building Materials,2024-02-18,2024-02-25,363162.24430515175,381486.64943040523,1452.7546714509467,1673.6688165750043,369912.0,442864.0,1489.0,1800.0,1.0671387139675468,1.1209842951815243,1.055014285730535,1.215445763671027,-0.0016075890518636449,0.04876919790515166,-0.07290703800194853,0.06807199526164909
2024-02-11,Education,2024-02-18,2024-02-25,107784.30947843399,163675.42499467285,118.16876990030305,127.78660612082116,107846.0,105979.0,123.0,128.0,0.7489078075515487,1.1372509067041374,0.9231935148461176,0.9983328603189153,-0.10636982872275202,0.35701846381574986,-0.17938354235900666,-0.11259301304985303
2024-02-11,Electronic & Electric Devices,2024-02-18,2024-02-25,234929.8504550103,249552.07802725144,1029.8129403506675,1271.430270516227,290901.0,306987.0,1036.0,1349.0,1.0400487439543407,1.1047822352108563,0.9873566062806016,1.2190127234096135,0.05738998940048479,0.12320281406996814,-0.014533071434767897,0.21667968470452337
2024-02-11,Furniture,2024-02-18,2024-02-25,315349.3936705999,346319.21039942,1185.1228709760803,1439.59001215332,363753.0,480665.0,1263.0,1713.0,1.0850731825224944,1.1916359927721978,1.0529745632839451,1.279067092095353,-0.01906079230987001,0.07727523399627345,-0.03648547075115416,0.1703983838644878
2024-02-11,Gas Stations,2024-02-18,2024-02-25,793583.02937164,916702.7295897859,13944.66881053389,14820.76668537052,819699.0,964947.0,15164.0,16177.0,1.0464187206567155,1.2087643787939897,1.0301532013839538,1.0948743534422132,-0.03970843422704318,0.10927510665537166,-0.07528721415557749,-0.017190538105403164
2024-02-11,Health,2024-02-18,2024-02-25,708313.9684782737,830731.2146810262,7177.915062557303,7972.526895534583,719517.0,945208.0,7050.0,8543.0,0.9352037503509073,1.0968341471118264,0.9385349192674298,1.0424329099809861,-0.04765020628020322,0.11694352525300866,-0.06097395832583685,0.042978400776371384
2024-02-11,Hotels,2024-02-18,2024-02-25,307246.25265943265,334587.44053936534,650.556021676804,754.0010912879162,373474.0,432248.0,744.0,911.0,1.0503947879934998,1.1438671769910833,0.9709791368310507,1.125374763116293,-0.031120405343699753,0.05509812067977027,-0.014309058065448466,0.14242589589078203
2024-02-11,Jewelry,2024-02-18,2024-02-25,253385.3841460839,232346.46189011322,214.50546402201002,232.09032781955946,239663.0,287358.0,209.0,268.0,1.2367019256671152,1.134016935545826,0.986232018492,1.0670819669864804,-0.10297802931921551,-0.17745894528305894,-0.0632949169344541,0.013494881308119933
2024-02-11,Miscellaneous Goods and Services,2024-02-18,2024-02-25,1393821.174995401,1684082.293736182,21387.269984981504,23008.765900539933,1424205.0,1948683.0,21612.0,25324.0,1.0765970187377412,1.3007966942038838,1.081804248102251,1.1638222509124903,-0.03074397857947464,0.17110209907441698,-0.03725996016288524,0.035731078124687565
2024-02-11,Other,2024-02-18,2024-02-25,1783662.89961072,2047319.3890661234,26141.01545371801,28325.928616972968,1928690.0,2723327.0,26648.0,32083.0,0.9461667300714932,1.0860266770068658,1.0356568857698987,1.122218953962718,-0.020964916249938237,0.1237535466903148,-0.036204864737749864,0.044350868892562234
2024-02-11,Public Utilities,2024-02-18,2024-02-25,110114.34458266868,131513.0759122531,1622.3454052444263,1805.30001478812,78855.0,103257.0,1058.0,1229.0,1.0106452196345141,1.2070458394307082,1.0565583883063667,1.1757082479896581,0.28163628365362703,0.5306991155679677,0.32870221559740065,0.4785421906536609
2024-02-11,Recreation and Culture,2024-02-18,2024-02-25,279095.3830766525,329470.3433581731,2597.0155127634416,2598.364300864406,285889.0,356119.0,2152.0,2578.0,0.9909808354296687,1.1698466399234937,1.102298604738303,1.102871095443296,-0.009636305620957075,0.16911810879693512,-0.08426815487889927,-0.08379255963878496
2024-02-11,Restaurants & Café,2024-02-18,2024-02-25,1750317.545586146,2054172.6507861284,50505.50244244063,52909.456403067634,1843265.0,2243060.0,55507.0,60450.0,0.9995263365018162,1.173044096689843,0.9857136363491706,1.0326314984741183,-0.02831069675462139,0.14037455478951943,-0.11041141292773748,-0.06806889768084623
2024-02-11,Telecommunication,2024-02-18,2024-02-25,102995.93115191263,116013.68407882149,756.9862415586261,925.8066745571015,88718.0,140043.0,729.0,1113.0,1.070593695221249,1.2059070425897072,1.0970815095052553,1.3417488037059442,0.06261342197646314,0.19691813507919864,-0.011767308670200816,0.20862490151057633
2024-02-11,Transportation,2024-02-18,2024-02-25,677361.8915315539,763319.5271003346,2402.2048572689264,2808.305555065788,617109.0,824584.0,2454.0,3151.0,0.9927836536633915,1.118768502482223,0.9425955884908481,1.1019444987505544,0.052611617500930796,0.1861886712794203,-0.057958879502381766,0.10129629610423074
2024-02-18,Beverage and Food,2024-02-25,2024-03-03,1986042.3604026316,1950831.2893480065,44592.497841556906,45842.51087708633,2722047.0,2673222.0,47800.0,48040.0,1.0954151073619764,1.0759942027787466,1.0607033180280183,1.0904368615284388,0.11102168202780716,0.09132408434858186,0.039791490033038945,0.0689388349831257
2024-02-18,Clothing and Footwear,2024-02-25,2024-03-03,1029595.4073073062,865706.5523752118,7327.722059069864,6378.556170627311,1181859.0,1032259.0,8152.0,7239.0,1.332862213080654,1.1206999789314813,1.2854525145285263,1.1189467889882134,0.2888889258551397,0.08372626808309702,0.1775224263329367,0.024996974229039237
2024-02-18,Construction & Building Materials,2024-02-25,2024-03-03,362052.4211857767,388106.61824896466,1642.9575606787391,1639.11185565278,442864.0,403168.0,1800.0,1804.0,1.0638775401122984,1.1404368267216884,1.1849675879399488,1.182193909594504,-0.02124715828149204,0.04918634228942187,0.10339661563380731,0.10081387216439208
2024-02-18,Education,2024-02-25,2024-03-03,126628.23696116432,121721.48933160544,112.4847243481564,128.12046507288892,105979.0,303314.0,128.0,187.0,0.8798393363152563,0.8457462329011926,0.8787869089699719,1.0009411333819447,0.17415793781099276,0.12866021300377795,-0.08549004594994791,0.04162979734056038
2024-02-18,Electronic & Electric Devices,2024-02-25,2024-03-03,298058.3668208601,253972.23842334413,1238.185767719485,1125.893565605288,306987.0,279682.0,1349.0,1283.0,1.3195225274128481,1.124350554260688,1.1871387993475409,1.0794760935812924,0.024604132749148633,-0.1269461486095128,0.1951600074512403,0.08676985097035517
2024-02-18,Furniture,2024-02-25,2024-03-03,366682.29887771193,344687.0434423513,1526.4825352386956,1385.910037177073,480665.0,444899.0,1713.0,1741.0,1.2617025337727723,1.1860199344252946,1.3472926171568365,1.2232215685587582,0.008052988917512494,-0.05241456856066817,0.20861641744948178,0.09731594392484011
2024-02-18,Gas Stations,2024-02-25,2024-03-03,913266.9326862621,861292.9681869429,14656.763565125699,15323.336768386656,964947.0,882543.0,16177.0,15559.0,1.19688342012845,1.1287688589183924,1.0782978528692808,1.127337632399239,0.11414913606855936,0.050742977833256875,-0.03345004186720535,0.010507568477094109
2024-02-18,Health,2024-02-25,2024-03-03,827434.4690909237,776029.731798657,7857.735371195271,7567.612970937704,945208.0,805557.0,8543.0,7936.0,1.0924813756333245,1.024610480464037,1.0274235579491724,0.9894891436895533,0.14998598933857532,0.07854259426623278,0.11457239307734346,0.0734202795656318
2024-02-18,Hotels,2024-02-25,2024-03-03,359823.86970285693,347501.5572312919,769.85763766068,729.4953154259013,432248.0,358373.0,911.0,735.0,1.2227636080444793,1.1808895787600269,1.143919223864309,1.0839454909745931,-0.03654907783980432,-0.06954284038168146,0.03475488932887094,-0.019495543782390823
2024-02-18,Jewelry,2024-02-25,2024-03-03,222885.19175901025,230243.79214611044,219.0711306891206,219.69236881166262,287358.0,233972.0,268.0,223.0,1.0878391694926508,1.12375440311834,1.007223589375267,1.0100798566053453,-0.0700058341963079,-0.03930188578916882,0.048187228177610564,0.05115965938594558
2024-02-18,Miscellaneous Goods and Services,2024-02-25,2024-03-03,1752833.8514037095,1610729.9540764075,22669.14225633206,23702.5821475008,1948683.0,1720774.0,25324.0,23977.0,1.343105435651228,1.2342186083146394,1.136468755017399,1.1882780441921492,0.2307454695101545,0.13096777084507316,0.04891459635073381,0.0967324702711827
2024-02-18,Other,2024-02-25,2024-03-03,2080010.432415516,1920027.0733670671,28316.084890950115,27466.580115374378,2723327.0,2428544.0,32083.0,31145.0,1.0999904451583562,1.0153850203032189,1.1178872834958593,1.0843497874210177,0.07845762274679502,-0.004491611732799439,0.06259700131154733,0.030718257106513658
2024-02-18,Public Utilities,2024-02-25,2024-03-03,110169.07511584972,121850.18985864722,1515.655056730229,1548.854241800659,103257.0,94729.0,1229.0,1194.0,1.0111475443038123,1.1183584877967154,0.9870759079975442,1.0086969988932981,0.3971095696639366,0.545243673307301,0.43256621619114277,0.4639454081291674
2024-02-18,Recreation and Culture,2024-02-25,2024-03-03,306769.33241318754,316114.63130758126,2453.7531056427415,2449.1828471498866,356119.0,318366.0,2578.0,3048.0,1.0807445214486087,1.11366789257559,1.0414911314273096,1.0395512933573372,0.07303650162541242,0.10572505870313753,0.14021984462952664,0.13809611856407367
2024-02-18,Restaurants & Café,2024-02-25,2024-03-03,2014301.875692075,1908875.2450631843,53024.26039380142,53691.27587274734,2243060.0,1961939.0,60450.0,58386.0,1.1486771524444082,1.0885564906290113,1.0313696428581431,1.0443436949466043,0.09279017162050751,0.0355945808460445,-0.044728405538014604,-0.03271162425014251
2024-02-18,Telecommunication,2024-02-25,2024-03-03,100222.27277639651,100543.93834340782,839.3655522343477,827.1364567924849,140043.0,113049.0,1113.0,943.0,1.041762836212407,1.0451063967216483,1.2112057030798669,1.1935591007106563,0.12967236385397007,0.13329807190657839,0.15139307576728078,0.13461791055210548
2024-02-18,Transportation,2024-02-25,2024-03-03,738250.3507900734,716358.2965496157,2680.8597878203714,2694.3683843825947,824584.0,714369.0,3151.0,2785.0,1.082025560839375,1.0499392066072277,1.0519363499393257,1.057236956791287,0.1963046249367184,0.16082944269102484,0.09244490131229477,0.09794962688777287
2024-02-25,Beverage and Food,2024-03-03,2024-03-10,1896257.5826221695,1964832.8435031092,46480.863971230276,45932.88832871191,2673222.0,2264918.0,48040.0,45812.0,1.0458937054257573,1.0837168547492397,1.1042027811526511,1.091185031980708,-0.3033707417167413,-0.27817820797983683,-0.027596988049575777,-0.03906091362527386
2024-02-25,Clothing and Footwear,2024-03-03,2024-03-10,906496.7513235064,876682.7851094422,6554.793372096633,6337.753852257454,1032259.0,914909.0,7239.0,6283.0,1.1735049103213866,1.134909255458555,1.1498628843253458,1.111789115385923,-0.2329907786601394,-0.2582171095626109,-0.19592819282425988,-0.2225522752382907
2024-02-25,Construction & Building Materials,2024-03-03,2024-03-10,329361.76160081034,374448.99690655887,1616.846706915187,1638.7085732067678,403168.0,307596.0,1804.0,1522.0,0.9678172558308219,1.100304415647193,1.166135381835692,1.1819030459479032,-0.2562914086473267,-0.15448309885978795,-0.1017518294915628,-0.08960634821846236
2024-02-25,Education,2024-03-03,2024-03-10,147192.9275730538,185928.18496696482,110.48696284734513,143.0003809881603,303314.0,140314.0,187.0,107.0,1.0294831534545912,1.3004017063311697,0.8734147260659694,1.1304377943728086,0.38888768126755124,0.7543870480657944,-0.1368206027551162,0.11719047647000225
2024-02-25,Electronic & Electric Devices,2024-03-03,2024-03-10,248833.465925034,251207.05678710484,1099.106866315688,1145.179045206886,279682.0,224001.0,1283.0,1171.0,1.1016008957052374,1.1121089268897677,1.052280389004967,1.096389703405348,-0.18943321402849633,-0.18170132029335173,-0.18524324216776278,-0.1510904038496026
2024-02-25,Furniture,2024-03-03,2024-03-10,321320.87321021385,337213.00995499524,1404.069186002883,1405.2431046421566,444899.0,314338.0,1741.0,1349.0,1.1056202088953595,1.1603028299526719,1.2392490609028093,1.2402851762066696,-0.3315076545822686,-0.2984448421353848,-0.18034490017344829,-0.17965960032565287
2024-02-25,Gas Stations,2024-03-03,2024-03-10,819120.6797732213,880684.4538137354,14767.200070250074,16394.5816828881,882543.0,771934.0,15559.0,13957.0,1.073499899773237,1.1541824010140203,1.0864226647231983,1.2061491030265292,-0.15112365780377446,-0.08732349671667416,-0.08714841625455438,0.013450063849174798
2024-02-25,Health,2024-03-03,2024-03-10,764893.3821482633,775470.7234875174,7978.864503517758,7641.224166183377,805557.0,693529.0,7936.0,7248.0,1.0099068936060198,1.0238724085180917,1.0432615721126774,0.9991140384653997,-0.1907671304641272,-0.1795766397581089,-0.06603482342060663,-0.1055572789203586
2024-02-25,Hotels,2024-03-03,2024-03-10,320934.83076542494,340805.2316343209,714.9396502808771,706.8277627910976,358373.0,271299.0,735.0,467.0,1.0906097806628072,1.1581339365221885,1.062317459555538,1.0502641349050483,-0.2575215367903959,-0.21155162861523724,-0.21521443437883958,-0.22411881142579848
2024-02-25,Jewelry,2024-03-03,2024-03-10,239523.81388277194,234354.5376636708,231.80840611700955,233.8763372602136,233972.0,189110.0,223.0,167.0,1.1690475473564677,1.1438177817328044,1.0657857752506186,1.0752935046446603,-0.1664619955498996,-0.18445097173675062,-0.135043260757427,-0.12732709977532242
2024-02-25,Miscellaneous Goods and Services,2024-03-03,2024-03-10,1600518.570010681,1561830.222170887,23676.45674680864,25416.439577395082,1720774.0,1386411.0,23977.0,20176.0,1.226394155681427,1.1967492864667095,1.1761192562122418,1.2625522615565585,-0.17866653015873746,-0.19852011734546504,-0.06505857104688684,0.0036502755249991914
